2020-08-20 8:00:25,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:27,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:32,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:34,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:38,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:40,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:43,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:45,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:47,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:49,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:52,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:54,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:00:56,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:00,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:02,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:04,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:06,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:08,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:11,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:13,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:15,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
2020-08-20 8:01:19,"b'{""msg"":""EM4_Frequency(Hz)->0.00""",EM4_Voltage Ph1-N(V)->0.00,EM4_Voltage Ph2-N(V)->0.00,EM4_Voltage Ph3-N(V)->0.00,EM4_Voltage Ph1-Ph2(V)->0.00,EM4_Voltage Ph2-Ph3(V)->0.00,EM4_Voltage Ph3-Ph1(V)->0.00,EM4_Current Ph1(A)->0.00,EM4_Current Ph2(A)->0.00,EM4_Current Ph3(A)->0.00,EM4_Current Avg(A)->0.00,EM4_Active Power(kW)->0.00,EM4_TOTAL Energy(kWh)->1808378.00,EM4_Power Factor->1.00,EM4_THD Voltage(V12)->0.00,EM4_THD Current(I1)->0.00,EM4_THD Current(I2)->0.00,EM4_THD Current(I3)->0.00,EM4_TOTAL Import Energy(kWh)->1557988.00,EM4_TOTAL Export Energy->250388.00}'
